,User ID,Name,Date of Birth,Gender,Location,Membership Start Date,Membership End Date,Subscription Plan,Payment Information,Renewal Status,Usage Frequency,Favorite Genres,Devices Used,Engagement Metrics,Customer Support Interactions
2267,2268,Melissa Choi DVM,1937-05-14,Female,Collinsport,2024-03-31,2025-03-31,Annual,Mastercard,Auto-renew,Frequent,Drama,Smartphone,High,1
2268,2269,Michael Collins,1946-03-24,Female,Owensmouth,2024-02-15,2025-02-14,Annual,Mastercard,Manual,Frequent,Sci-Fi,Smart TV,High,3
2269,2270,Daniel Wood,1949-05-24,Male,Mossfurt,2024-03-20,2025-03-20,Annual,Amex,Auto-renew,Frequent,Romance,Smart TV,High,1
2270,2271,Kristin Molina,1948-01-16,Female,Sullivanhaven,2024-01-29,2025-01-28,Annual,Visa,Auto-renew,Occasional,Drama,Smartphone,Medium,9
2271,2272,Stefanie Soto,1935-11-29,Male,North Barry,2024-02-05,2025-02-04,Monthly,Mastercard,Manual,Frequent,Drama,Tablet,Low,10
2272,2273,Alexis Banks,1944-01-28,Female,Huynhfurt,2024-01-28,2025-01-27,Monthly,Mastercard,Manual,Regular,Comedy,Smart TV,Medium,3
2273,2274,Megan Walker,1963-10-03,Male,Laurenfort,2024-01-18,2025-01-17,Monthly,Visa,Auto-renew,Occasional,Comedy,Tablet,Medium,0
2274,2275,Lisa Anderson,1953-04-17,Female,Murphyhaven,2024-02-17,2025-02-16,Annual,Amex,Auto-renew,Regular,Documentary,Tablet,High,6
2275,2276,Shawna Boyd,1951-04-30,Female,North Michaela,2024-01-15,2025-01-14,Monthly,Mastercard,Auto-renew,Regular,Horror,Smart TV,Low,3
2276,2277,Daniel Rogers,1979-05-29,Male,Hammondmouth,2024-03-09,2025-03-09,Monthly,Visa,Auto-renew,Occasional,Comedy,Smart TV,Medium,5
2277,2278,James Roberts,1980-02-19,Female,Aguilarshire,2024-01-25,2025-01-24,Monthly,Amex,Manual,Occasional,Action,Tablet,High,4
2278,2279,Crystal Hines,1966-09-14,Male,Singletontown,2024-03-04,2025-03-04,Annual,Visa,Manual,Regular,Drama,Smart TV,High,5
2279,2280,Helen Colon,2004-05-16,Female,South Lori,2024-03-24,2025-03-24,Annual,Amex,Manual,Regular,Action,Smart TV,Medium,4
2280,2281,Joshua Page,1986-09-09,Female,Matthewmouth,2024-03-28,2025-03-28,Monthly,Amex,Manual,Occasional,Drama,Smartphone,Low,5
2281,2282,Kelly Ramos,1937-09-19,Female,New Jeffberg,2024-01-29,2025-01-28,Monthly,Amex,Manual,Occasional,Comedy,Smart TV,High,1
2282,2283,Cody Baker,1999-09-03,Female,East Raymondton,2024-04-04,2025-04-04,Monthly,Visa,Auto-renew,Occasional,Action,Tablet,High,9
2283,2284,Alison George,1960-05-23,Male,Nelsonchester,2024-03-23,2025-03-23,Monthly,Amex,Manual,Regular,Documentary,Tablet,Low,8
2284,2285,Jonathon Walker,1967-08-15,Female,Waltersstad,2024-03-16,2025-03-16,Monthly,Amex,Auto-renew,Regular,Comedy,Tablet,High,7
2285,2286,Debra Daniels,1980-03-14,Female,South Michelemouth,2024-02-23,2025-02-22,Monthly,Visa,Auto-renew,Regular,Sci-Fi,Smart TV,Medium,8
2286,2287,Stephen Fuentes,1984-07-30,Female,North Crystal,2024-01-04,2025-01-03,Annual,Mastercard,Auto-renew,Frequent,Sci-Fi,Smart TV,Medium,7
2287,2288,Alyssa Beltran,2004-03-03,Female,New Richard,2024-03-30,2025-03-30,Annual,Mastercard,Auto-renew,Occasional,Comedy,Smart TV,Medium,9
2288,2289,Debbie Burton,1998-01-13,Female,Jamestown,2024-03-06,2025-03-06,Monthly,Mastercard,Auto-renew,Regular,Horror,Smart TV,Medium,2
2289,2290,Philip Walton,1964-01-02,Male,Christopherstad,2024-01-18,2025-01-17,Annual,Visa,Auto-renew,Frequent,Documentary,Smart TV,High,5
2290,2291,Vanessa Ryan,1988-05-11,Male,West Jennifer,2024-03-16,2025-03-16,Monthly,Amex,Manual,Frequent,Action,Smartphone,Medium,8
2291,2292,Richard Taylor,1966-12-05,Female,Lake Kristopherland,2024-03-31,2025-03-31,Annual,Visa,Manual,Frequent,Action,Tablet,Low,7
2292,2293,Monica Hill,1952-01-01,Male,Combstown,2024-02-02,2025-02-01,Monthly,Mastercard,Auto-renew,Regular,Sci-Fi,Smartphone,Low,1
2293,2294,Linda Kelly,1938-03-03,Female,Wilsonstad,2024-04-04,2025-04-04,Monthly,Visa,Auto-renew,Occasional,Documentary,Tablet,Medium,7
2294,2295,Mark Morrow,1970-08-13,Male,Caitlinmouth,2024-01-05,2025-01-04,Annual,Amex,Auto-renew,Frequent,Romance,Smart TV,High,10
2295,2296,Sara Ramos,2005-11-29,Male,Kevinmouth,2024-02-28,2025-02-27,Monthly,Amex,Manual,Frequent,Documentary,Smartphone,Low,8
2296,2297,Thomas Williams,1953-12-04,Male,West Lindaville,2024-02-01,2025-01-31,Annual,Amex,Auto-renew,Occasional,Horror,Smart TV,Medium,8
2297,2298,Michael Lutz,1987-10-29,Male,North Tinaview,2024-03-17,2025-03-17,Monthly,Visa,Manual,Occasional,Action,Smartphone,Medium,5
2298,2299,Deanna Bright,1990-01-29,Male,Chadberg,2024-03-26,2025-03-26,Monthly,Amex,Manual,Regular,Drama,Tablet,Low,6
2299,2300,William Evans,1941-12-06,Female,Stacyborough,2024-03-22,2025-03-22,Monthly,Visa,Auto-renew,Regular,Romance,Tablet,Low,2
2300,2301,Nathan Walker,1970-04-06,Male,New Derrickland,2024-03-06,2025-03-06,Monthly,Amex,Auto-renew,Occasional,Romance,Tablet,High,9
2301,2302,Maria Andrews,1947-06-30,Female,West Robertland,2024-04-07,2025-04-07,Annual,Mastercard,Manual,Frequent,Horror,Tablet,Medium,1
2302,2303,Sheila Paul,1942-03-13,Male,Nelsonhaven,2024-04-04,2025-04-04,Monthly,Visa,Auto-renew,Frequent,Action,Smart TV,Medium,1
2303,2304,Ronald Bishop,1944-08-09,Male,South Stephenbury,2024-01-26,2025-01-25,Monthly,Mastercard,Auto-renew,Occasional,Horror,Smartphone,High,0
2304,2305,April Smith,1942-10-17,Male,New Adrian,2024-02-02,2025-02-01,Monthly,Amex,Auto-renew,Regular,Drama,Smartphone,High,4
2305,2306,Lisa Nielsen,1991-08-13,Male,Port Toddbury,2024-01-04,2025-01-03,Annual,Amex,Manual,Frequent,Horror,Smart TV,Low,3
2306,2307,Tiffany Davis,1989-07-12,Female,South Shaneside,2024-04-09,2025-04-09,Monthly,Amex,Auto-renew,Regular,Documentary,Tablet,Medium,1
2307,2308,Lori Flores,1938-12-15,Male,West Sandramouth,2024-01-29,2025-01-28,Annual,Amex,Auto-renew,Occasional,Action,Smartphone,Medium,1
2308,2309,Jesus Johnson,1983-02-20,Female,Hamiltonmouth,2024-02-17,2025-02-16,Monthly,Mastercard,Auto-renew,Regular,Comedy,Tablet,Low,1
2309,2310,Thomas Gallegos,1959-10-26,Female,Brownburgh,2024-04-09,2025-04-09,Annual,Amex,Manual,Frequent,Comedy,Smartphone,Low,1
2310,2311,Martha Ferguson,1949-02-03,Female,Maynardport,2024-02-11,2025-02-10,Monthly,Visa,Manual,Regular,Documentary,Tablet,Medium,5
2311,2312,Mrs. Evelyn Schmitt,1936-05-24,Male,North Angel,2024-03-16,2025-03-16,Annual,Amex,Auto-renew,Regular,Documentary,Tablet,Medium,8
2312,2313,Amber Winters,1967-07-04,Female,Longberg,2024-04-01,2025-04-01,Monthly,Amex,Auto-renew,Frequent,Drama,Smart TV,Low,8
2313,2314,Leah Jones,1960-06-18,Male,Greenmouth,2024-03-09,2025-03-09,Annual,Mastercard,Auto-renew,Occasional,Horror,Smart TV,High,9
2314,2315,Elizabeth Hawkins,1935-04-01,Male,New Joshuafurt,2024-01-03,2025-01-02,Annual,Amex,Manual,Occasional,Horror,Smartphone,Medium,7
2315,2316,Alicia Farrell,1958-06-13,Male,Johnsonton,2024-02-16,2025-02-15,Monthly,Visa,Auto-renew,Occasional,Comedy,Tablet,High,6
2316,2317,Brenda Waller,1970-02-03,Female,West Kenneth,2024-01-15,2025-01-14,Annual,Visa,Auto-renew,Regular,Action,Smart TV,Low,7
2317,2318,Philip Smith,1940-02-01,Male,West Lisastad,2024-04-02,2025-04-02,Monthly,Amex,Auto-renew,Frequent,Drama,Tablet,Medium,2
2318,2319,Jared Thomas,1993-08-16,Male,Perkinshaven,2024-03-08,2025-03-08,Annual,Amex,Manual,Occasional,Documentary,Tablet,Medium,7
2319,2320,Anthony Davis,2004-11-27,Male,West Melissa,2024-01-25,2025-01-24,Monthly,Visa,Manual,Frequent,Comedy,Smart TV,Medium,5
2320,2321,Dr. Megan Mcgee,1989-04-05,Female,Perkinsburgh,2024-03-05,2025-03-05,Monthly,Visa,Auto-renew,Frequent,Romance,Smart TV,Low,5
2321,2322,Renee Valdez,2000-04-01,Male,West Paige,2024-02-13,2025-02-12,Annual,Amex,Auto-renew,Regular,Horror,Smartphone,Low,0
2322,2323,Lindsay Dyer,1997-11-18,Male,West Olivia,2024-03-22,2025-03-22,Annual,Visa,Auto-renew,Regular,Comedy,Smartphone,High,4
2323,2324,Carolyn Williams,1935-10-14,Female,Port Jacob,2024-01-25,2025-01-24,Annual,Visa,Manual,Occasional,Romance,Smartphone,High,9
2324,2325,Susan Gregory,1936-06-17,Female,North Pamela,2024-01-27,2025-01-26,Annual,Visa,Auto-renew,Occasional,Horror,Smart TV,Low,0
2325,2326,Susan Schwartz,1956-12-12,Female,West Elizabeth,2024-03-29,2025-03-29,Monthly,Mastercard,Manual,Occasional,Horror,Tablet,High,9
2326,2327,Jesse Rivera,1995-08-04,Female,Patriciaburgh,2024-02-08,2025-02-07,Annual,Visa,Auto-renew,Regular,Sci-Fi,Tablet,Low,0
2327,2328,Alison Dorsey,1969-07-16,Female,Port Tony,2024-01-13,2025-01-12,Annual,Amex,Auto-renew,Regular,Action,Tablet,Low,10
2328,2329,Brandi Howard,1945-02-15,Female,Teresaton,2024-01-27,2025-01-26,Monthly,Amex,Auto-renew,Occasional,Horror,Smartphone,Medium,9
2329,2330,Michael Benson,1985-05-15,Male,Elizabethburgh,2024-03-12,2025-03-12,Annual,Amex,Manual,Regular,Comedy,Tablet,High,6
2330,2331,Linda Hicks,1982-04-13,Male,Josephview,2024-01-19,2025-01-18,Annual,Visa,Auto-renew,Regular,Romance,Smart TV,High,1
2331,2332,David Estrada,1958-01-21,Female,Rachelville,2024-01-19,2025-01-18,Annual,Amex,Auto-renew,Occasional,Romance,Smartphone,Medium,2
2332,2333,Elizabeth Alexander,1986-02-15,Female,South Georgeborough,2024-04-09,2025-04-09,Annual,Visa,Auto-renew,Frequent,Drama,Smartphone,High,2
2333,2334,Deborah Brown,1990-05-10,Female,North Hollymouth,2024-01-01,2024-12-31,Monthly,Amex,Manual,Frequent,Drama,Smartphone,High,8
2334,2335,Dawn Harrell,1941-06-27,Female,Lewisstad,2024-04-10,2025-04-10,Annual,Amex,Manual,Frequent,Action,Smart TV,Low,8
2335,2336,Austin Swanson,2004-05-15,Male,South Jennifermouth,2024-02-27,2025-02-26,Annual,Visa,Manual,Regular,Comedy,Tablet,Low,2
2336,2337,Cynthia Coleman,1942-11-15,Male,Markville,2024-02-07,2025-02-06,Annual,Mastercard,Manual,Frequent,Comedy,Tablet,Medium,9
2337,2338,William Buchanan,2003-09-22,Male,North Kathybury,2024-03-14,2025-03-14,Monthly,Visa,Auto-renew,Regular,Documentary,Smart TV,Low,9
2338,2339,Ryan Lucas,1968-09-25,Male,West Natasha,2024-02-20,2025-02-19,Annual,Amex,Auto-renew,Frequent,Sci-Fi,Tablet,Low,5
2339,2340,Terri Hill,1966-11-19,Male,Lake Benjaminburgh,2024-02-23,2025-02-22,Monthly,Amex,Auto-renew,Frequent,Sci-Fi,Smart TV,Low,1
2340,2341,Scott Hill,1996-05-18,Female,Nicoleton,2024-01-22,2025-01-21,Monthly,Mastercard,Manual,Frequent,Drama,Smart TV,Low,7
2341,2342,Kimberly Harrell,1984-01-21,Female,New Johnfort,2024-02-09,2025-02-08,Monthly,Amex,Auto-renew,Occasional,Documentary,Smartphone,Medium,1
2342,2343,Candace Floyd,1979-12-16,Female,Thomasland,2024-02-29,2025-02-28,Annual,Visa,Manual,Regular,Action,Smartphone,High,5
2343,2344,James Clay,1991-04-08,Female,North Virginia,2024-03-18,2025-03-18,Monthly,Mastercard,Auto-renew,Regular,Comedy,Tablet,Low,3
2344,2345,Joseph Walton,1953-01-04,Male,Laramouth,2024-01-14,2025-01-13,Annual,Visa,Manual,Regular,Romance,Smartphone,High,8
2345,2346,James Mcgee MD,1939-02-02,Male,Elizabethside,2024-01-01,2024-12-31,Annual,Mastercard,Manual,Frequent,Horror,Smartphone,Medium,1
2346,2347,Carol Hall,1993-12-04,Male,Wardfurt,2024-03-05,2025-03-05,Annual,Mastercard,Auto-renew,Occasional,Horror,Tablet,Low,0
2347,2348,Christina Morrison,2004-02-07,Female,Lake Aaronburgh,2024-01-01,2024-12-31,Annual,Amex,Auto-renew,Frequent,Comedy,Smartphone,High,0
2348,2349,Melissa Mendez,1939-01-06,Female,Stevenport,2024-02-04,2025-02-03,Annual,Visa,Manual,Frequent,Comedy,Tablet,Medium,6
2349,2350,Yvonne Padilla,1938-02-19,Male,North Bryanfurt,2024-03-27,2025-03-27,Annual,Mastercard,Auto-renew,Regular,Horror,Tablet,Medium,8
2350,2351,Micheal Nelson,1939-02-04,Female,North Charlotte,2024-03-15,2025-03-15,Annual,Visa,Auto-renew,Frequent,Action,Tablet,High,4
2351,2352,Alejandro Pruitt,2003-11-28,Male,Donnaville,2024-04-09,2025-04-09,Monthly,Mastercard,Manual,Occasional,Horror,Smartphone,Low,6
2352,2353,Krista Mcintosh,1989-12-07,Male,Ronaldmouth,2024-02-18,2025-02-17,Annual,Mastercard,Manual,Occasional,Romance,Smartphone,Low,0
2353,2354,James Pineda,1937-05-01,Female,East Jennifershire,2024-02-21,2025-02-20,Annual,Mastercard,Auto-renew,Frequent,Comedy,Tablet,Medium,2
2354,2355,Jose Gomez,1936-04-03,Male,Lindseytown,2024-02-07,2025-02-06,Monthly,Amex,Manual,Occasional,Drama,Tablet,Low,0
2355,2356,Alexis Doyle,1979-06-03,Male,Dylanburgh,2024-02-07,2025-02-06,Annual,Visa,Auto-renew,Regular,Romance,Smartphone,High,8
2356,2357,Amber Davis,1942-05-15,Male,Hensonburgh,2024-04-02,2025-04-02,Annual,Visa,Auto-renew,Regular,Documentary,Tablet,High,2
2357,2358,Mitchell Smith,1992-03-02,Female,West Travisshire,2024-03-05,2025-03-05,Monthly,Visa,Auto-renew,Regular,Action,Smartphone,Low,9
2358,2359,Christopher Perez,2004-03-11,Male,Lake Emilyport,2024-01-30,2025-01-29,Annual,Amex,Auto-renew,Occasional,Romance,Smart TV,Low,1
2359,2360,Jennifer Kennedy,1986-12-12,Female,Floresburgh,2024-03-27,2025-03-27,Monthly,Amex,Manual,Regular,Action,Smart TV,High,9
2360,2361,Susan Wolf,1949-01-29,Male,West Kevin,2024-02-13,2025-02-12,Monthly,Mastercard,Auto-renew,Occasional,Romance,Tablet,High,8
2361,2362,Anthony Kennedy,1989-11-17,Male,Charlenefurt,2024-01-29,2025-01-28,Monthly,Visa,Auto-renew,Frequent,Drama,Smartphone,Medium,3
2362,2363,Brittany Reed,1956-09-05,Male,Trevinoland,2024-01-27,2025-01-26,Monthly,Mastercard,Auto-renew,Frequent,Documentary,Tablet,Low,4
2363,2364,Kendra Marsh,1987-08-29,Male,Port Sherylstad,2024-01-27,2025-01-26,Annual,Amex,Manual,Frequent,Comedy,Tablet,High,10
2364,2365,Kimberly Fischer,1981-03-15,Male,Antoniochester,2024-01-27,2025-01-26,Monthly,Mastercard,Auto-renew,Regular,Documentary,Smartphone,High,4
2365,2366,Megan Vargas,1954-01-07,Female,West Bob,2024-04-03,2025-04-03,Annual,Mastercard,Auto-renew,Frequent,Action,Smartphone,Medium,8
2366,2367,Wendy Cole,1990-10-08,Female,Kristaburgh,2024-03-19,2025-03-19,Monthly,Amex,Manual,Regular,Action,Smart TV,High,0
2367,2368,William Brown,1973-09-07,Female,Lake Craigview,2024-03-25,2025-03-25,Annual,Amex,Manual,Frequent,Comedy,Tablet,Low,3
2368,2369,Charles Macdonald,1994-05-22,Male,Berryview,2024-02-23,2025-02-22,Annual,Amex,Auto-renew,Regular,Horror,Smart TV,Low,0
2369,2370,Wendy Fernandez,2001-06-14,Male,South Kevin,2024-02-12,2025-02-11,Annual,Amex,Manual,Occasional,Drama,Tablet,High,1
2370,2371,Scott Martin,1988-11-10,Female,East Thomasville,2024-02-26,2025-02-25,Annual,Mastercard,Auto-renew,Occasional,Drama,Smartphone,Low,9
2371,2372,Ashley Harrington,1937-06-24,Female,South Monicatown,2024-01-13,2025-01-12,Monthly,Amex,Manual,Frequent,Action,Smart TV,Medium,3
2372,2373,Stephanie Cooley,1981-04-08,Female,East Michaelchester,2024-04-14,2025-04-14,Annual,Amex,Auto-renew,Regular,Documentary,Tablet,Medium,5
2373,2374,Benjamin Haynes,1999-01-05,Male,North Ericville,2024-02-02,2025-02-01,Monthly,Visa,Manual,Occasional,Sci-Fi,Tablet,Medium,2
2374,2375,Carrie Sandoval,1993-10-08,Female,Sarahfort,2024-01-08,2025-01-07,Monthly,Mastercard,Auto-renew,Frequent,Romance,Smartphone,High,9
2375,2376,Alexander Bradshaw,1970-06-17,Male,Wolfeburgh,2024-04-13,2025-04-13,Annual,Mastercard,Auto-renew,Regular,Action,Tablet,Low,10
2376,2377,Mark Roberts,1998-07-18,Female,Josephton,2024-03-01,2025-03-01,Annual,Visa,Auto-renew,Frequent,Documentary,Tablet,Medium,5
2377,2378,Miss Sarah Marshall MD,1966-04-16,Male,West Allen,2024-03-20,2025-03-20,Monthly,Mastercard,Auto-renew,Frequent,Documentary,Smartphone,Low,0
2378,2379,Jamie Garcia,1946-08-24,Female,Pughborough,2024-02-26,2025-02-25,Monthly,Mastercard,Auto-renew,Occasional,Romance,Smart TV,Medium,10
2379,2380,Michelle Erickson,1963-01-12,Male,North Stephen,2024-02-14,2025-02-13,Annual,Visa,Manual,Regular,Comedy,Tablet,High,0
2380,2381,Nancy Burton,1936-05-31,Male,South Kristen,2024-01-01,2024-12-31,Monthly,Amex,Manual,Regular,Romance,Smartphone,Medium,2
2381,2382,Sarah Gross,1991-10-15,Male,South Michelle,2024-04-12,2025-04-12,Monthly,Amex,Manual,Regular,Documentary,Smartphone,Medium,9
2382,2383,Roberto Stewart,1982-09-21,Female,New David,2024-03-01,2025-03-01,Monthly,Amex,Auto-renew,Occasional,Comedy,Tablet,Low,5
2383,2384,Penny Roberts,1967-04-06,Female,Hamptonchester,2024-03-29,2025-03-29,Annual,Visa,Auto-renew,Frequent,Drama,Tablet,Low,2
2384,2385,Lisa Villarreal,1940-03-08,Male,Aguilarburgh,2024-02-07,2025-02-06,Annual,Visa,Manual,Frequent,Drama,Smart TV,High,4
2385,2386,Brandi Clements,1961-03-24,Female,Kimberlyview,2024-01-01,2024-12-31,Monthly,Visa,Manual,Frequent,Drama,Tablet,Medium,8
2386,2387,Billy Young,2006-01-25,Male,Hernandezmouth,2024-01-31,2025-01-30,Monthly,Mastercard,Auto-renew,Frequent,Sci-Fi,Tablet,Low,5
2387,2388,Brenda Graves,1977-11-30,Female,Jamesberg,2024-01-31,2025-01-30,Monthly,Mastercard,Auto-renew,Frequent,Horror,Tablet,Medium,10
2388,2389,Joshua Price,1934-11-28,Male,New Timothyport,2024-02-17,2025-02-16,Monthly,Amex,Manual,Frequent,Documentary,Smartphone,Low,3
2389,2390,Daniel Moore,2001-04-05,Male,Lake Robert,2024-03-20,2025-03-20,Monthly,Mastercard,Auto-renew,Occasional,Horror,Tablet,Low,6
2390,2391,Brian Jones,1999-10-28,Male,Michellemouth,2024-01-02,2025-01-01,Annual,Mastercard,Auto-renew,Frequent,Documentary,Smartphone,High,4
2391,2392,Nicholas Gilbert,1998-07-08,Male,Ianbury,2024-01-14,2025-01-13,Monthly,Mastercard,Auto-renew,Frequent,Documentary,Smart TV,Medium,0
2392,2393,Trevor Diaz,1976-04-04,Female,Lancefort,2024-03-21,2025-03-21,Annual,Amex,Manual,Occasional,Sci-Fi,Smartphone,Low,3
2393,2394,Margaret Johnson,1997-11-16,Male,East Adamfurt,2024-01-09,2025-01-08,Annual,Mastercard,Auto-renew,Frequent,Drama,Smart TV,High,10
2394,2395,Stephanie Moss,1941-08-05,Male,New Alejandra,2024-01-10,2025-01-09,Monthly,Mastercard,Manual,Regular,Drama,Smartphone,Low,0
2395,2396,Lisa Fletcher,1974-05-09,Female,South Walter,2024-03-13,2025-03-13,Annual,Amex,Manual,Regular,Drama,Tablet,Low,3
2396,2397,Travis Gonzales,1965-01-21,Female,South Christinehaven,2024-04-02,2025-04-02,Monthly,Mastercard,Manual,Frequent,Action,Tablet,High,5
2397,2398,Katie Keller,1949-10-03,Male,Lake Davidfort,2024-04-08,2025-04-08,Monthly,Visa,Auto-renew,Frequent,Sci-Fi,Tablet,Medium,0
2398,2399,Bryan Schmidt,1958-04-20,Male,North Allison,2024-01-24,2025-01-23,Annual,Amex,Manual,Frequent,Drama,Tablet,High,10
2399,2400,Francisco Joyce,2000-05-04,Male,Port Jeffreyville,2024-02-27,2025-02-26,Annual,Mastercard,Manual,Regular,Sci-Fi,Smartphone,Low,6
2400,2401,Stanley Mendoza,1983-11-21,Female,Kevinhaven,2024-03-12,2025-03-12,Monthly,Amex,Manual,Occasional,Romance,Smart TV,Medium,4
2401,2402,Jennifer Love,1943-05-09,Female,South Jennifer,2024-02-26,2025-02-25,Annual,Amex,Auto-renew,Regular,Horror,Smart TV,Medium,5
2402,2403,Ashley Kelly,1971-04-27,Male,Beckport,2024-03-31,2025-03-31,Annual,Visa,Manual,Frequent,Horror,Tablet,Low,10
2403,2404,Wayne Holder,1939-04-04,Male,Holmesfurt,2024-04-09,2025-04-09,Annual,Amex,Manual,Frequent,Horror,Smartphone,Low,1
2404,2405,Samantha Williams,1975-11-18,Female,Samuelton,2024-02-23,2025-02-22,Monthly,Visa,Manual,Occasional,Drama,Smartphone,Low,3
2405,2406,Abigail Carroll,1939-05-04,Male,Ramirezburgh,2024-01-21,2025-01-20,Monthly,Amex,Auto-renew,Frequent,Documentary,Smart TV,High,1
2406,2407,James Fitzpatrick,1982-06-08,Female,West Richard,2024-03-09,2025-03-09,Monthly,Mastercard,Auto-renew,Occasional,Documentary,Smartphone,Low,4
2407,2408,Christopher Kennedy,1984-10-15,Male,Lake Brandon,2024-04-14,2025-04-14,Monthly,Visa,Auto-renew,Occasional,Horror,Smartphone,Low,10
2408,2409,Juan Alexander,1964-12-04,Male,Lake Danielview,2024-02-06,2025-02-05,Annual,Visa,Auto-renew,Regular,Sci-Fi,Smart TV,High,8
2409,2410,Ryan Richardson,1958-10-08,Female,North Traci,2024-02-20,2025-02-19,Annual,Mastercard,Auto-renew,Occasional,Drama,Smartphone,Low,0
2410,2411,Lauren Bridges,1951-08-15,Male,North Robert,2024-03-13,2025-03-13,Monthly,Amex,Auto-renew,Occasional,Comedy,Smartphone,High,10
2411,2412,Stephanie Young,1991-06-26,Female,Lake Nancystad,2024-01-07,2025-01-06,Monthly,Mastercard,Auto-renew,Regular,Horror,Tablet,Medium,5
2412,2413,Michael Villegas,1971-09-18,Female,Hunterhaven,2024-02-06,2025-02-05,Monthly,Amex,Auto-renew,Regular,Comedy,Smartphone,Medium,4
2413,2414,Kimberly Cantu,1967-06-16,Female,East Danielle,2024-02-05,2025-02-04,Annual,Visa,Manual,Regular,Action,Smart TV,Low,6
2414,2415,Joshua Willis,1958-07-27,Female,Leeburgh,2024-03-01,2025-03-01,Monthly,Mastercard,Manual,Regular,Romance,Tablet,Medium,10
2415,2416,Kathleen Oconnor,1962-07-15,Male,Port Ryan,2024-04-12,2025-04-12,Annual,Amex,Auto-renew,Regular,Drama,Smartphone,Low,6
2416,2417,David Smith,1971-09-25,Male,Anthonyport,2024-02-10,2025-02-09,Annual,Amex,Manual,Regular,Documentary,Tablet,Low,8
2417,2418,Kevin Carter,1994-08-27,Male,Stephanieborough,2024-01-27,2025-01-26,Annual,Visa,Manual,Regular,Comedy,Smartphone,Medium,1
2418,2419,Jeffrey Marquez,1953-05-26,Female,Ericside,2024-02-15,2025-02-14,Monthly,Mastercard,Auto-renew,Occasional,Sci-Fi,Tablet,Low,7
2419,2420,Edward Schmidt,1936-11-02,Female,Robertchester,2024-01-24,2025-01-23,Annual,Mastercard,Auto-renew,Occasional,Sci-Fi,Tablet,High,5
2420,2421,Hector Ortiz,2003-11-27,Female,Christopherchester,2024-03-02,2025-03-02,Monthly,Amex,Auto-renew,Frequent,Drama,Smartphone,High,10
2421,2422,Christina Fowler,1941-05-23,Male,South Ashley,2024-01-15,2025-01-14,Annual,Visa,Auto-renew,Occasional,Comedy,Tablet,Medium,0
2422,2423,Reginald Davis,1974-07-08,Male,Johnsonside,2024-01-29,2025-01-28,Monthly,Visa,Auto-renew,Frequent,Romance,Tablet,Low,1
2423,2424,Lauren Johnson,2004-09-25,Female,Kimberlyville,2024-02-10,2025-02-09,Monthly,Visa,Auto-renew,Frequent,Horror,Smartphone,Medium,4
2424,2425,Bradley Bush,1981-02-07,Female,West Beverlyhaven,2024-04-09,2025-04-09,Monthly,Mastercard,Auto-renew,Frequent,Comedy,Tablet,High,1
2425,2426,Larry Morrow,1963-03-09,Female,Lake Lorimouth,2024-04-12,2025-04-12,Annual,Mastercard,Manual,Frequent,Sci-Fi,Smartphone,High,8
2426,2427,Ruth Murphy,1976-12-01,Female,New Thomasburgh,2024-03-29,2025-03-29,Monthly,Mastercard,Manual,Frequent,Action,Smartphone,Medium,6
2427,2428,Joseph Marquez,1973-04-14,Male,Jacobton,2024-04-04,2025-04-04,Monthly,Visa,Manual,Occasional,Drama,Smart TV,Low,7
